Digits; Temperature(K); Φ0+ΔΦ; ΔΦ; ΔΦ/(Φ0+ΔΦ)*100% TempConverter(mode=withReferences, A=-707092.6149255642, B=3780.0, C=-0.7, u0=821.5723191985746, ε0=0.78, τa=1.0, dPhi=0.0 Φs=-1.187956209280602e-05 Φa=-5.490972035131795e-06 Φw=-5.490972035131795e-06 Φwcalib=-5.490972035131795e-06 τw=1.0)
1371; 519.90; -0.0009961842; -0.0000033506; 0.3363
1372; 520.03; -0.0009979973; -0.0000033506; 0.3357
1373; 520.16; -0.0009998104; -0.0000033506; 0.3351
1374; 520.29; -0.0010016236; -0.0000033506; 0.3345
1375; 520.42; -0.0010034367; -0.0000033506; 0.3339
1376; 520.55; -0.0010052498; -0.0000033506; 0.3333
1377; 520.68; -0.0010070629; -0.0000033506; 0.3327
1378; 520.81; -0.0010088761; -0.0000033506; 0.3321
1379; 520.94; -0.0010106892; -0.0000033506; 0.3315
1380; 521.07; -0.0010125023; -0.0000033506; 0.3309
1381; 521.20; -0.0010143155; -0.0000033506; 0.3303
1382; 521.33; -0.0010161286; -0.0000033506; 0.3297
1383; 521.46; -0.0010179417; -0.0000033506; 0.3292
1384; 521.58; -0.0010197549; -0.0000033506; 0.3286
1385; 521.71; -0.0010215680; -0.0000033506; 0.3280
1386; 521.84; -0.0010233811; -0.0000033506; 0.3274
1387; 521.97; -0.0010251943; -0.0000033506; 0.3268
1388; 522.10; -0.0010270074; -0.0000033506; 0.3263
1389; 522.23; -0.0010288205; -0.0000033506; 0.3257
1390; 522.35; -0.0010306336; -0.0000033506; 0.3251
1391; 522.48; -0.0010324468; -0.0000033506; 0.3245
1392; 522.61; -0.0010342599; -0.0000033506; 0.3240
1393; 522.73; -0.0010360730; -0.0000033506; 0.3234
1394; 522.86; -0.0010378862; -0.0000033506; 0.3228
1395; 522.99; -0.0010396993; -0.0000033506; 0.3223
1396; 523.12; -0.0010415124; -0.0000033506; 0.3217
1397; 523.24; -0.0010433256; -0.0000033506; 0.3212
1398; 523.37; -0.0010451387; -0.0000033506; 0.3206
1399; 523.49; -0.0010469518; -0.0000033506; 0.3200
1400; 523.62; -0.0010487649; -0.0000033506; 0.3195
1401; 523.75; -0.0010505781; -0.0000033506; 0.3189
1402; 523.87; -0.0010523912; -0.0000033506; 0.3184
1403; 524.00; -0.0010542043; -0.0000033506; 0.3178
1404; 524.12; -0.0010560175; -0.0000033506; 0.3173
1405; 524.25; -0.0010578306; -0.0000033506; 0.3167
1406; 524.37; -0.0010596437; -0.0000033506; 0.3162
1407; 524.50; -0.0010614569; -0.0000033506; 0.3157
1408; 524.62; -0.0010632700; -0.0000033506; 0.3151
1409; 524.75; -0.0010650831; -0.0000033506; 0.3146
1410; 524.87; -0.0010668963; -0.0000033506; 0.3141
1411; 525.00; -0.0010687094; -0.0000033506; 0.3135
1412; 525.12; -0.0010705225; -0.0000033506; 0.3130
1413; 525.24; -0.0010723356; -0.0000033506; 0.3125
1414; 525.37; -0.0010741488; -0.0000033506; 0.3119
1415; 525.49; -0.0010759619; -0.0000033506; 0.3114
1416; 525.62; -0.0010777750; -0.0000033506; 0.3109
1417; 525.74; -0.0010795882; -0.0000033506; 0.3104
1418; 525.86; -0.0010814013; -0.0000033506; 0.3098
1419; 525.99; -0.0010832144; -0.0000033506; 0.3093
1420; 526.11; -0.0010850276; -0.0000033506; 0.3088
1421; 526.23; -0.0010868407; -0.0000033506; 0.3083
1422; 526.35; -0.0010886538; -0.0000033506; 0.3078
1423; 526.48; -0.0010904670; -0.0000033506; 0.3073
1424; 526.60; -0.0010922801; -0.0000033506; 0.3068
1425; 526.72; -0.0010940932; -0.0000033506; 0.3062
1426; 526.84; -0.0010959063; -0.0000033506; 0.3057
1427; 526.96; -0.0010977195; -0.0000033506; 0.3052
1428; 527.09; -0.0010995326; -0.0000033506; 0.3047
1429; 527.21; -0.0011013457; -0.0000033506; 0.3042
1430; 527.33; -0.0011031589; -0.0000033506; 0.3037
1431; 527.45; -0.0011049720; -0.0000033506; 0.3032
1432; 527.57; -0.0011067851; -0.0000033506; 0.3027
1433; 527.69; -0.0011085983; -0.0000033506; 0.3022
1434; 527.81; -0.0011104114; -0.0000033506; 0.3017
1435; 527.93; -0.0011122245; -0.0000033506; 0.3013
1436; 528.06; -0.0011140377; -0.0000033506; 0.3008
1437; 528.18; -0.0011158508; -0.0000033506; 0.3003
1438; 528.30; -0.0011176639; -0.0000033506; 0.2998
1439; 528.42; -0.0011194770; -0.0000033506; 0.2993
1440; 528.54; -0.0011212902; -0.0000033506; 0.2988
1441; 528.66; -0.0011231033; -0.0000033506; 0.2983
1442; 528.78; -0.0011249164; -0.0000033506; 0.2979
1443; 528.90; -0.0011267296; -0.0000033506; 0.2974
1444; 529.02; -0.0011285427; -0.0000033506; 0.2969
1445; 529.13; -0.0011303558; -0.0000033506; 0.2964
1446; 529.25; -0.0011321690; -0.0000033506; 0.2959
1447; 529.37; -0.0011339821; -0.0000033506; 0.2955
1448; 529.49; -0.0011357952; -0.0000033506; 0.2950
1449; 529.61; -0.0011376083; -0.0000033506; 0.2945
1450; 529.73; -0.0011394215; -0.0000033506; 0.2941
1451; 529.85; -0.0011412346; -0.0000033506; 0.2936
1452; 529.97; -0.0011430477; -0.0000033506; 0.2931
1453; 530.08; -0.0011448609; -0.0000033506; 0.2927
1454; 530.20; -0.0011466740; -0.0000033506; 0.2922
1455; 530.32; -0.0011484871; -0.0000033506; 0.2917
1456; 530.44; -0.0011503003; -0.0000033506; 0.2913
1457; 530.56; -0.0011521134; -0.0000033506; 0.2908
1458; 530.67; -0.0011539265; -0.0000033506; 0.2904
1459; 530.79; -0.0011557397; -0.0000033506; 0.2899
1460; 530.91; -0.0011575528; -0.0000033506; 0.2895
1461; 531.03; -0.0011593659; -0.0000033506; 0.2890
1462; 531.14; -0.0011611790; -0.0000033506; 0.2886
1463; 531.26; -0.0011629922; -0.0000033506; 0.2881
1464; 531.38; -0.0011648053; -0.0000033506; 0.2877
1465; 531.49; -0.0011666184; -0.0000033506; 0.2872
1466; 531.61; -0.0011684316; -0.0000033506; 0.2868
1467; 531.73; -0.0011702447; -0.0000033506; 0.2863
1468; 531.84; -0.0011720578; -0.0000033506; 0.2859
1469; 531.96; -0.0011738710; -0.0000033506; 0.2854
1470; 532.08; -0.0011756841; -0.0000033506; 0.2850
1471; 532.19; -0.0011774972; -0.0000033506; 0.2846
1472; 532.31; -0.0011793104; -0.0000033506; 0.2841
1473; 532.42; -0.0011811235; -0.0000033506; 0.2837
1474; 532.54; -0.0011829366; -0.0000033506; 0.2832
1475; 532.65; -0.0011847497; -0.0000033506; 0.2828
1476; 532.77; -0.0011865629; -0.0000033506; 0.2824
1477; 532.88; -0.0011883760; -0.0000033506; 0.2820
1478; 533.00; -0.0011901891; -0.0000033506; 0.2815
1479; 533.11; -0.0011920023; -0.0000033506; 0.2811
1480; 533.23; -0.0011938154; -0.0000033506; 0.2807
1481; 533.34; -0.0011956285; -0.0000033506; 0.2802
1482; 533.46; -0.0011974417; -0.0000033506; 0.2798
1483; 533.57; -0.0011992548; -0.0000033506; 0.2794
1484; 533.69; -0.0012010679; -0.0000033506; 0.2790
1485; 533.80; -0.0012028811; -0.0000033506; 0.2786
1486; 533.91; -0.0012046942; -0.0000033506; 0.2781
1487; 534.03; -0.0012065073; -0.0000033506; 0.2777
1488; 534.14; -0.0012083204; -0.0000033506; 0.2773
1489; 534.26; -0.0012101336; -0.0000033506; 0.2769
1490; 534.37; -0.0012119467; -0.0000033506; 0.2765
1491; 534.48; -0.0012137598; -0.0000033506; 0.2761
1492; 534.60; -0.0012155730; -0.0000033506; 0.2756
1493; 534.71; -0.0012173861; -0.0000033506; 0.2752
1494; 534.82; -0.0012191992; -0.0000033506; 0.2748
1495; 534.93; -0.0012210124; -0.0000033506; 0.2744
1496; 535.05; -0.0012228255; -0.0000033506; 0.2740
1497; 535.16; -0.0012246386; -0.0000033506; 0.2736
1498; 535.27; -0.0012264518; -0.0000033506; 0.2732
1499; 535.39; -0.0012282649; -0.0000033506; 0.2728
1500; 535.50; -0.0012300780; -0.0000033506; 0.2724
1501; 535.61; -0.0012318911; -0.0000033506; 0.2720
1502; 535.72; -0.0012337043; -0.0000033506; 0.2716
1503; 535.83; -0.0012355174; -0.0000033506; 0.2712
1504; 535.95; -0.0012373305; -0.0000033506; 0.2708
1505; 536.06; -0.0012391437; -0.0000033506; 0.2704
1506; 536.17; -0.0012409568; -0.0000033506; 0.2700
1507; 536.28; -0.0012427699; -0.0000033506; 0.2696
1508; 536.39; -0.0012445831; -0.0000033506; 0.2692
1509; 536.50; -0.0012463962; -0.0000033506; 0.2688
1510; 536.61; -0.0012482093; -0.0000033506; 0.2684
1511; 536.73; -0.0012500224; -0.0000033506; 0.2680
1512; 536.84; -0.0012518356; -0.0000033506; 0.2677
1513; 536.95; -0.0012536487; -0.0000033506; 0.2673
1514; 537.06; -0.0012554618; -0.0000033506; 0.2669
1515; 537.17; -0.0012572750; -0.0000033506; 0.2665
1516; 537.28; -0.0012590881; -0.0000033506; 0.2661
1517; 537.39; -0.0012609012; -0.0000033506; 0.2657
1518; 537.50; -0.0012627144; -0.0000033506; 0.2654
1519; 537.61; -0.0012645275; -0.0000033506; 0.2650
1520; 537.72; -0.0012663406; -0.0000033506; 0.2646
1521; 537.83; -0.0012681538; -0.0000033506; 0.2642
1522; 537.94; -0.0012699669; -0.0000033506; 0.2638
1523; 538.05; -0.0012717800; -0.0000033506; 0.2635
1524; 538.16; -0.0012735931; -0.0000033506; 0.2631
1525; 538.27; -0.0012754063; -0.0000033506; 0.2627
1526; 538.38; -0.0012772194; -0.0000033506; 0.2623
1527; 538.49; -0.0012790325; -0.0000033506; 0.2620
1528; 538.60; -0.0012808457; -0.0000033506; 0.2616
1529; 538.70; -0.0012826588; -0.0000033506; 0.2612
1530; 538.81; -0.0012844719; -0.0000033506; 0.2609
1531; 538.92; -0.0012862851; -0.0000033506; 0.2605
1532; 539.03; -0.0012880982; -0.0000033506; 0.2601
1533; 539.14; -0.0012899113; -0.0000033506; 0.2598
1534; 539.25; -0.0012917245; -0.0000033506; 0.2594
1535; 539.36; -0.0012935376; -0.0000033506; 0.2590
1536; 539.46; -0.0012953507; -0.0000033506; 0.2587
1537; 539.57; -0.0012971638; -0.0000033506; 0.2583
1538; 539.68; -0.0012989770; -0.0000033506; 0.2579
1539; 539.79; -0.0013007901; -0.0000033506; 0.2576
1540; 539.90; -0.0013026032; -0.0000033506; 0.2572
1541; 540.00; -0.0013044164; -0.0000033506; 0.2569
1542; 540.11; -0.0013062295; -0.0000033506; 0.2565
1543; 540.22; -0.0013080426; -0.0000033506; 0.2562
1544; 540.33; -0.0013098558; -0.0000033506; 0.2558
1545; 540.43; -0.0013116689; -0.0000033506; 0.2554
1546; 540.54; -0.0013134820; -0.0000033506; 0.2551
1547; 540.65; -0.0013152952; -0.0000033506; 0.2547
1548; 540.76; -0.0013171083; -0.0000033506; 0.2544
1549; 540.86; -0.0013189214; -0.0000033506; 0.2540
1550; 540.97; -0.0013207345; -0.0000033506; 0.2537
1551; 541.08; -0.0013225477; -0.0000033506; 0.2533
1552; 541.18; -0.0013243608; -0.0000033506; 0.2530
1553; 541.29; -0.0013261739; -0.0000033506; 0.2527
1554; 541.39; -0.0013279871; -0.0000033506; 0.2523
1555; 541.50; -0.0013298002; -0.0000033506; 0.2520
1556; 541.61; -0.0013316133; -0.0000033506; 0.2516
1557; 541.71; -0.0013334265; -0.0000033506; 0.2513
1558; 541.82; -0.0013352396; -0.0000033506; 0.2509
1559; 541.92; -0.0013370527; -0.0000033506; 0.2506
1560; 542.03; -0.0013388658; -0.0000033506; 0.2503
1561; 542.14; -0.0013406790; -0.0000033506; 0.2499
1562; 542.24; -0.0013424921; -0.0000033506; 0.2496
1563; 542.35; -0.0013443052; -0.0000033506; 0.2492
1564; 542.45; -0.0013461184; -0.0000033506; 0.2489
1565; 542.56; -0.0013479315; -0.0000033506; 0.2486
1566; 542.66; -0.0013497446; -0.0000033506; 0.2482
1567; 542.77; -0.0013515578; -0.0000033506; 0.2479
1568; 542.87; -0.0013533709; -0.0000033506; 0.2476
1569; 542.98; -0.0013551840; -0.0000033506; 0.2472
1570; 543.08; -0.0013569972; -0.0000033506; 0.2469
1571; 543.19; -0.0013588103; -0.0000033506; 0.2466
1572; 543.29; -0.0013606234; -0.0000033506; 0.2463
1573; 543.40; -0.0013624365; -0.0000033506; 0.2459
1574; 543.50; -0.0013642497; -0.0000033506; 0.2456
1575; 543.60; -0.0013660628; -0.0000033506; 0.2453
1576; 543.71; -0.0013678759; -0.0000033506; 0.2450
1577; 543.81; -0.0013696891; -0.0000033506; 0.2446
1578; 543.92; -0.0013715022; -0.0000033506; 0.2443
1579; 544.02; -0.0013733153; -0.0000033506; 0.2440
1580; 544.12; -0.0013751285; -0.0000033506; 0.2437
1581; 544.23; -0.0013769416; -0.0000033506; 0.2433
1582; 544.33; -0.0013787547; -0.0000033506; 0.2430
1583; 544.43; -0.0013805679; -0.0000033506; 0.2427
1584; 544.54; -0.0013823810; -0.0000033506; 0.2424
1585; 544.64; -0.0013841941; -0.0000033506; 0.2421
1586; 544.74; -0.0013860072; -0.0000033506; 0.2417
1587; 544.85; -0.0013878204; -0.0000033506; 0.2414
1588; 544.95; -0.0013896335; -0.0000033506; 0.2411
1589; 545.05; -0.0013914466; -0.0000033506; 0.2408
1590; 545.16; -0.0013932598; -0.0000033506; 0.2405
1591; 545.26; -0.0013950729; -0.0000033506; 0.2402
1592; 545.36; -0.0013968860; -0.0000033506; 0.2399
1593; 545.46; -0.0013986992; -0.0000033506; 0.2396
1594; 545.57; -0.0014005123; -0.0000033506; 0.2392
1595; 545.67; -0.0014023254; -0.0000033506; 0.2389
1596; 545.77; -0.0014041386; -0.0000033506; 0.2386
1597; 545.87; -0.0014059517; -0.0000033506; 0.2383
1598; 545.97; -0.0014077648; -0.0000033506; 0.2380
1599; 546.08; -0.0014095779; -0.0000033506; 0.2377
1600; 546.18; -0.0014113911; -0.0000033506; 0.2374
1601; 546.28; -0.0014132042; -0.0000033506; 0.2371
1602; 546.38; -0.0014150173; -0.0000033506; 0.2368
1603; 546.48; -0.0014168305; -0.0000033506; 0.2365
1604; 546.58; -0.0014186436; -0.0000033506; 0.2362
1605; 546.69; -0.0014204567; -0.0000033506; 0.2359
1606; 546.79; -0.0014222699; -0.0000033506; 0.2356
1607; 546.89; -0.0014240830; -0.0000033506; 0.2353
1608; 546.99; -0.0014258961; -0.0000033506; 0.2350
1609; 547.09; -0.0014277093; -0.0000033506; 0.2347
1610; 547.19; -0.0014295224; -0.0000033506; 0.2344
1611; 547.29; -0.0014313355; -0.0000033506; 0.2341
1612; 547.39; -0.0014331486; -0.0000033506; 0.2338
1613; 547.49; -0.0014349618; -0.0000033506; 0.2335
1614; 547.59; -0.0014367749; -0.0000033506; 0.2332
1615; 547.69; -0.0014385880; -0.0000033506; 0.2329
1616; 547.79; -0.0014404012; -0.0000033506; 0.2326
1617; 547.89; -0.0014422143; -0.0000033506; 0.2323
1618; 547.99; -0.0014440274; -0.0000033506; 0.2320
1619; 548.09; -0.0014458406; -0.0000033506; 0.2317
1620; 548.19; -0.0014476537; -0.0000033506; 0.2315
1621; 548.29; -0.0014494668; -0.0000033506; 0.2312
1622; 548.39; -0.0014512799; -0.0000033506; 0.2309
1623; 548.49; -0.0014530931; -0.0000033506; 0.2306
1624; 548.59; -0.0014549062; -0.0000033506; 0.2303
1625; 548.69; -0.0014567193; -0.0000033506; 0.2300
1626; 548.79; -0.0014585325; -0.0000033506; 0.2297
1627; 548.89; -0.0014603456; -0.0000033506; 0.2294
1628; 548.99; -0.0014621587; -0.0000033506; 0.2292
1629; 549.09; -0.0014639719; -0.0000033506; 0.2289
1630; 549.19; -0.0014657850; -0.0000033506; 0.2286
1631; 549.29; -0.0014675981; -0.0000033506; 0.2283
1632; 549.39; -0.0014694113; -0.0000033506; 0.2280
1633; 549.49; -0.0014712244; -0.0000033506; 0.2277
1634; 549.59; -0.0014730375; -0.0000033506; 0.2275
1635; 549.68; -0.0014748506; -0.0000033506; 0.2272
1636; 549.78; -0.0014766638; -0.0000033506; 0.2269
1637; 549.88; -0.0014784769; -0.0000033506; 0.2266
1638; 549.98; -0.0014802900; -0.0000033506; 0.2264
1639; 550.08; -0.0014821032; -0.0000033506; 0.2261
1640; 550.18; -0.0014839163; -0.0000033506; 0.2258
1641; 550.27; -0.0014857294; -0.0000033506; 0.2255
1642; 550.37; -0.0014875426; -0.0000033506; 0.2252
1643; 550.47; -0.0014893557; -0.0000033506; 0.2250
1644; 550.57; -0.0014911688; -0.0000033506; 0.2247
1645; 550.67; -0.0014929820; -0.0000033506; 0.2244
1646; 550.76; -0.0014947951; -0.0000033506; 0.2242
1647; 550.86; -0.0014966082; -0.0000033506; 0.2239
1648; 550.96; -0.0014984213; -0.0000033506; 0.2236
1649; 551.06; -0.0015002345; -0.0000033506; 0.2233
1650; 551.15; -0.0015020476; -0.0000033506; 0.2231
1651; 551.25; -0.0015038607; -0.0000033506; 0.2228
1652; 551.35; -0.0015056739; -0.0000033506; 0.2225
1653; 551.45; -0.0015074870; -0.0000033506; 0.2223
1654; 551.54; -0.0015093001; -0.0000033506; 0.2220
1655; 551.64; -0.0015111133; -0.0000033506; 0.2217
1656; 551.74; -0.0015129264; -0.0000033506; 0.2215
1657; 551.83; -0.0015147395; -0.0000033506; 0.2212
1658; 551.93; -0.0015165527; -0.0000033506; 0.2209
1659; 552.03; -0.0015183658; -0.0000033506; 0.2207
1660; 552.12; -0.0015201789; -0.0000033506; 0.2204
1661; 552.22; -0.0015219920; -0.0000033506; 0.2201
1662; 552.32; -0.0015238052; -0.0000033506; 0.2199
1663; 552.41; -0.0015256183; -0.0000033506; 0.2196
1664; 552.51; -0.0015274314; -0.0000033506; 0.2194
1665; 552.61; -0.0015292446; -0.0000033506; 0.2191
1666; 552.70; -0.0015310577; -0.0000033506; 0.2188
1667; 552.80; -0.0015328708; -0.0000033506; 0.2186
1668; 552.89; -0.0015346840; -0.0000033506; 0.2183
1669; 552.99; -0.0015364971; -0.0000033506; 0.2181
1670; 553.09; -0.0015383102; -0.0000033506; 0.2178
1671; 553.18; -0.0015401234; -0.0000033506; 0.2176
1672; 553.28; -0.0015419365; -0.0000033506; 0.2173
1673; 553.37; -0.0015437496; -0.0000033506; 0.2170
1674; 553.47; -0.0015455627; -0.0000033506; 0.2168
1675; 553.56; -0.0015473759; -0.0000033506; 0.2165
1676; 553.66; -0.0015491890; -0.0000033506; 0.2163
1677; 553.75; -0.0015510021; -0.0000033506; 0.2160
1678; 553.85; -0.0015528153; -0.0000033506; 0.2158
1679; 553.94; -0.0015546284; -0.0000033506; 0.2155
1680; 554.04; -0.0015564415; -0.0000033506; 0.2153
1681; 554.13; -0.0015582547; -0.0000033506; 0.2150
1682; 554.23; -0.0015600678; -0.0000033506; 0.2148
1683; 554.32; -0.0015618809; -0.0000033506; 0.2145
1684; 554.42; -0.0015636940; -0.0000033506; 0.2143
1685; 554.51; -0.0015655072; -0.0000033506; 0.2140
1686; 554.61; -0.0015673203; -0.0000033506; 0.2138
1687; 554.70; -0.0015691334; -0.0000033506; 0.2135
1688; 554.80; -0.0015709466; -0.0000033506; 0.2133
1689; 554.89; -0.0015727597; -0.0000033506; 0.2130
1690; 554.98; -0.0015745728; -0.0000033506; 0.2128
1691; 555.08; -0.0015763860; -0.0000033506; 0.2126
1692; 555.17; -0.0015781991; -0.0000033506; 0.2123
1693; 555.27; -0.0015800122; -0.0000033506; 0.2121
1694; 555.36; -0.0015818254; -0.0000033506; 0.2118
1695; 555.45; -0.0015836385; -0.0000033506; 0.2116
1696; 555.55; -0.0015854516; -0.0000033506; 0.2113
1697; 555.64; -0.0015872647; -0.0000033506; 0.2111
1698; 555.74; -0.0015890779; -0.0000033506; 0.2109
1699; 555.83; -0.0015908910; -0.0000033506; 0.2106
1700; 555.92; -0.0015927041; -0.0000033506; 0.2104
1701; 556.02; -0.0015945173; -0.0000033506; 0.2101
1702; 556.11; -0.0015963304; -0.0000033506; 0.2099
1703; 556.20; -0.0015981435; -0.0000033506; 0.2097
1704; 556.30; -0.0015999567; -0.0000033506; 0.2094
1705; 556.39; -0.0016017698; -0.0000033506; 0.2092
1706; 556.48; -0.0016035829; -0.0000033506; 0.2089
1707; 556.57; -0.0016053961; -0.0000033506; 0.2087
1708; 556.67; -0.0016072092; -0.0000033506; 0.2085
1709; 556.76; -0.0016090223; -0.0000033506; 0.2082
1710; 556.85; -0.0016108354; -0.0000033506; 0.2080
1711; 556.95; -0.0016126486; -0.0000033506; 0.2078
1712; 557.04; -0.0016144617; -0.0000033506; 0.2075
1713; 557.13; -0.0016162748; -0.0000033506; 0.2073
1714; 557.22; -0.0016180880; -0.0000033506; 0.2071
1715; 557.32; -0.0016199011; -0.0000033506; 0.2068
1716; 557.41; -0.0016217142; -0.0000033506; 0.2066
1717; 557.50; -0.0016235274; -0.0000033506; 0.2064
1718; 557.59; -0.0016253405; -0.0000033506; 0.2062
1719; 557.68; -0.0016271536; -0.0000033506; 0.2059
1720; 557.78; -0.0016289668; -0.0000033506; 0.2057
1721; 557.87; -0.0016307799; -0.0000033506; 0.2055
1722; 557.96; -0.0016325930; -0.0000033506; 0.2052
1723; 558.05; -0.0016344061; -0.0000033506; 0.2050
1724; 558.14; -0.0016362193; -0.0000033506; 0.2048
1725; 558.23; -0.0016380324; -0.0000033506; 0.2046
1726; 558.33; -0.0016398455; -0.0000033506; 0.2043
1727; 558.42; -0.0016416587; -0.0000033506; 0.2041
1728; 558.51; -0.0016434718; -0.0000033506; 0.2039
1729; 558.60; -0.0016452849; -0.0000033506; 0.2037
1730; 558.69; -0.0016470981; -0.0000033506; 0.2034
1731; 558.78; -0.0016489112; -0.0000033506; 0.2032
1732; 558.87; -0.0016507243; -0.0000033506; 0.2030
1733; 558.97; -0.0016525374; -0.0000033506; 0.2028
1734; 559.06; -0.0016543506; -0.0000033506; 0.2025
1735; 559.15; -0.0016561637; -0.0000033506; 0.2023
1736; 559.24; -0.0016579768; -0.0000033506; 0.2021
1737; 559.33; -0.0016597900; -0.0000033506; 0.2019
1738; 559.42; -0.0016616031; -0.0000033506; 0.2017
1739; 559.51; -0.0016634162; -0.0000033506; 0.2014
1740; 559.60; -0.0016652294; -0.0000033506; 0.2012
1741; 559.69; -0.0016670425; -0.0000033506; 0.2010
1742; 559.78; -0.0016688556; -0.0000033506; 0.2008
1743; 559.87; -0.0016706688; -0.0000033506; 0.2006
1744; 559.96; -0.0016724819; -0.0000033506; 0.2003
1745; 560.05; -0.0016742950; -0.0000033506; 0.2001
1746; 560.14; -0.0016761081; -0.0000033506; 0.1999
1747; 560.23; -0.0016779213; -0.0000033506; 0.1997
1748; 560.32; -0.0016797344; -0.0000033506; 0.1995
1749; 560.41; -0.0016815475; -0.0000033506; 0.1993
1750; 560.50; -0.0016833607; -0.0000033506; 0.1990
1751; 560.59; -0.0016851738; -0.0000033506; 0.1988
1752; 560.68; -0.0016869869; -0.0000033506; 0.1986
1753; 560.77; -0.0016888001; -0.0000033506; 0.1984
1754; 560.86; -0.0016906132; -0.0000033506; 0.1982
1755; 560.95; -0.0016924263; -0.0000033506; 0.1980
1756; 561.04; -0.0016942395; -0.0000033506; 0.1978
1757; 561.13; -0.0016960526; -0.0000033506; 0.1976
1758; 561.22; -0.0016978657; -0.0000033506; 0.1973
1759; 561.31; -0.0016996788; -0.0000033506; 0.1971
1760; 561.40; -0.0017014920; -0.0000033506; 0.1969
1761; 561.49; -0.0017033051; -0.0000033506; 0.1967
1762; 561.58; -0.0017051182; -0.0000033506; 0.1965
1763; 561.66; -0.0017069314; -0.0000033506; 0.1963
1764; 561.75; -0.0017087445; -0.0000033506; 0.1961
1765; 561.84; -0.0017105576; -0.0000033506; 0.1959
1766; 561.93; -0.0017123708; -0.0000033506; 0.1957
1767; 562.02; -0.0017141839; -0.0000033506; 0.1955
1768; 562.11; -0.0017159970; -0.0000033506; 0.1953
1769; 562.20; -0.0017178102; -0.0000033506; 0.1951
1770; 562.29; -0.0017196233; -0.0000033506; 0.1948
1771; 562.37; -0.0017214364; -0.0000033506; 0.1946
1772; 562.46; -0.0017232495; -0.0000033506; 0.1944
1773; 562.55; -0.0017250627; -0.0000033506; 0.1942
1774; 562.64; -0.0017268758; -0.0000033506; 0.1940
1775; 562.73; -0.0017286889; -0.0000033506; 0.1938
1776; 562.82; -0.0017305021; -0.0000033506; 0.1936
1777; 562.90; -0.0017323152; -0.0000033506; 0.1934
1778; 562.99; -0.0017341283; -0.0000033506; 0.1932
1779; 563.08; -0.0017359415; -0.0000033506; 0.1930
1780; 563.17; -0.0017377546; -0.0000033506; 0.1928
1781; 563.26; -0.0017395677; -0.0000033506; 0.1926
1782; 563.34; -0.0017413809; -0.0000033506; 0.1924
1783; 563.43; -0.0017431940; -0.0000033506; 0.1922
1784; 563.52; -0.0017450071; -0.0000033506; 0.1920
1785; 563.61; -0.0017468202; -0.0000033506; 0.1918
1786; 563.69; -0.0017486334; -0.0000033506; 0.1916
1787; 563.78; -0.0017504465; -0.0000033506; 0.1914
1788; 563.87; -0.0017522596; -0.0000033506; 0.1912
1789; 563.96; -0.0017540728; -0.0000033506; 0.1910
1790; 564.04; -0.0017558859; -0.0000033506; 0.1908
1791; 564.13; -0.0017576990; -0.0000033506; 0.1906
1792; 564.22; -0.0017595122; -0.0000033506; 0.1904
